Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month,Order Year
US-2024-102760,2024-01-18,2024-01-19,First Class,Joseph Davis,Consumer,United States,Massachusetts,East,Technology,Phones,730.21,6,0.5,-127.45,-0.1745388312951069,2024-01,2024
US-2023-102761,2023-06-26,2023-06-27,Same Day,Patricia Garcia,Consumer,United States,Virginia,East,Office Supplies,Art,144.89,8,0.0,27.04,0.18662433570294706,2023-06,2023
US-2024-102762,2024-08-28,2024-09-03,Standard Class,Charles Rodriguez,Home Office,United States,Washington,West,Technology,Machines,1348.17,6,0.15,10.81,0.008018276626834894,2024-08,2024
US-2022-102763,2022-09-02,2022-09-08,Same Day,Karen Thomas,Consumer,United States,California,West,Furniture,Furnishings,98.32,1,0.0,10.12,0.10292921074043938,2022-09,2022
US-2024-102764,2024-05-30,2024-05-31,Standard Class,Thomas Williams,Corporate,United States,Wisconsin,Central,Office Supplies,Paper,84.56,9,0.3,1.93,0.0228240302743614,2024-05,2024
US-2023-102765,2023-01-29,2023-01-30,Standard Class,Joseph Rodriguez,Home Office,United States,Arizona,West,Office Supplies,Binders,27.3,1,0.0,2.96,0.10842490842490841,2023-01,2023
US-2022-102766,2022-10-31,2022-11-02,Same Day,William Martin,Corporate,United States,Alabama,South,Technology,Phones,347.54,2,0.0,26.33,0.07576106347470794,2022-10,2022
US-2024-102767,2024-01-28,2024-02-01,Standard Class,Sarah Brown,Consumer,United States,Oregon,West,Office Supplies,Envelopes,50.25,8,0.0,10.95,0.217910447761194,2024-01,2024
US-2023-102768,2023-12-19,2023-12-21,First Class,Michael Rodriguez,Consumer,United States,Massachusetts,East,Technology,Phones,493.25,9,0.1,16.45,0.03335022807906741,2023-12,2023
US-2024-102769,2024-07-16,2024-07-21,Second Class,Richard Gonzalez,Consumer,United States,Pennsylvania,East,Office Supplies,Storage,98.83,6,0.1,16.09,0.16280481635131033,2024-07,2024
US-2024-102770,2024-02-27,2024-02-29,First Class,Charles Wilson,Home Office,United States,Virginia,East,Office Supplies,Appliances,136.39,6,0.2,7.97,0.05843536916196203,2024-02,2024
US-2022-102771,2022-10-19,2022-10-21,Standard Class,Joseph Miller,Consumer,United States,Florida,South,Office Supplies,Appliances,50.9,3,0.1,8.83,0.17347740667976425,2022-10,2022
US-2023-102772,2023-12-25,2024-01-01,Same Day,Mary Taylor,Consumer,United States,Massachusetts,East,Office Supplies,Paper,56.65,7,0.15,1.97,0.03477493380406002,2023-12,2023
US-2023-102773,2023-04-01,2023-04-05,Standard Class,Joseph Moore,Consumer,United States,New Jersey,East,Furniture,Tables,406.77,9,0.1,-16.5,-0.04056346338225533,2023-04,2023
US-2023-102774,2023-08-14,2023-08-17,First Class,Jennifer Jackson,Consumer,United States,Wisconsin,Central,Technology,Machines,733.02,4,0.2,44.05,0.060093858284903545,2023-08,2023
US-2023-102775,2023-08-11,2023-08-18,Second Class,James Thomas,Consumer,United States,Alabama,South,Technology,Machines,362.18,2,0.15,23.28,0.06427743111160197,2023-08,2023
US-2022-102776,2022-10-25,2022-10-31,Standard Class,James Williams,Consumer,United States,Wisconsin,Central,Office Supplies,Supplies,34.66,3,0.1,6.92,0.19965377957299482,2022-10,2022
US-2023-102777,2023-12-06,2023-12-09,Standard Class,Mary Gonzalez,Consumer,United States,Pennsylvania,East,Office Supplies,Appliances,180.61,8,0.1,25.35,0.14035767676208405,2023-12,2023
US-2023-102778,2023-09-08,2023-09-09,Same Day,Elizabeth Taylor,Consumer,United States,Texas,Central,Office Supplies,Envelopes,149.89,8,0.1,16.05,0.1070785242511175,2023-09,2023
US-2022-102779,2022-03-27,2022-04-03,Standard Class,Richard Davis,Consumer,United States,New Jersey,East,Technology,Accessories,662.14,5,0.2,22.69,0.03426767753043163,2022-03,2022
US-2023-102780,2023-10-16,2023-10-23,First Class,Karen Moore,Consumer,United States,Michigan,Central,Office Supplies,Storage,122.55,7,0.0,20.07,0.16376988984088128,2023-10,2023
US-2022-102781,2022-11-06,2022-11-10,Second Class,Karen Jones,Consumer,United States,Virginia,East,Office Supplies,Appliances,148.14,9,0.1,20.05,0.13534494397191849,2022-11,2022
US-2022-102782,2022-05-01,2022-05-07,Standard Class,Karen Jones,Consumer,United States,Tennessee,South,Technology,Copiers,952.63,7,0.15,9.02,0.009468523980978973,2022-05,2022
US-2022-102783,2022-11-22,2022-11-25,First Class,Elizabeth Anderson,Consumer,United States,Washington,West,Technology,Copiers,607.04,4,0.1,22.29,0.03671916183447549,2022-11,2022
US-2024-102784,2024-09-02,2024-09-05,Standard Class,Patricia Miller,Consumer,United States,Illinois,Central,Furniture,Bookcases,391.0,3,0.1,-18.7,-0.04782608695652174,2024-09,2024
US-2023-102785,2023-10-06,2023-10-08,Second Class,Jennifer Smith,Corporate,United States,North Carolina,South,Office Supplies,Art,50.61,5,0.3,3.33,0.06579727326615294,2023-10,2023
US-2023-102786,2023-12-03,2023-12-07,Second Class,Robert Garcia,Corporate,United States,New Jersey,East,Office Supplies,Storage,38.77,6,0.15,2.51,0.06474077895279855,2023-12,2023
US-2023-102787,2023-09-07,2023-09-13,Standard Class,Michael Williams,Corporate,United States,Michigan,Central,Technology,Machines,348.14,5,0.0,20.62,0.05922904578617798,2023-09,2023
US-2024-102788,2024-05-19,2024-05-22,Standard Class,Jessica Martin,Consumer,United States,Ohio,Central,Office Supplies,Labels,46.5,4,0.1,9.59,0.20623655913978495,2024-05,2024
US-2022-102789,2022-05-07,2022-05-12,Standard Class,Joseph Williams,Consumer,United States,New Jersey,East,Technology,Machines,428.57,3,0.2,-27.66,-0.06454021513405045,2022-05,2022
US-2022-102790,2022-02-26,2022-02-28,First Class,Jennifer Thomas,Home Office,United States,Florida,South,Furniture,Bookcases,463.43,7,0.0,35.27,0.07610642383963058,2022-02,2022
US-2023-102791,2023-09-22,2023-09-29,Same Day,Karen Lopez,Consumer,United States,Ohio,Central,Office Supplies,Supplies,67.05,6,0.0,15.18,0.22639821029082774,2023-09,2023
US-2024-102792,2024-04-25,2024-04-28,Same Day,Charles Brown,Consumer,United States,Michigan,Central,Office Supplies,Paper,43.02,2,0.15,3.85,0.08949325894932589,2024-04,2024
US-2022-102793,2022-05-10,2022-05-11,Second Class,Jessica Brown,Corporate,United States,Florida,South,Technology,Machines,1011.25,5,0.15,83.73,0.08279851668726823,2022-05,2022
US-2022-102794,2022-08-26,2022-08-27,Second Class,Patricia Lopez,Consumer,United States,California,West,Office Supplies,Envelopes,56.59,4,0.2,3.91,0.0690934794133239,2022-08,2022
US-2022-102795,2022-04-21,2022-04-27,Second Class,Jessica Gonzalez,Home Office,United States,Oregon,West,Office Supplies,Supplies,80.19,5,0.15,5.86,0.07307644344681383,2022-04,2022
US-2022-102796,2022-12-15,2022-12-17,Standard Class,William Brown,Consumer,United States,Virginia,East,Office Supplies,Labels,83.36,4,0.15,5.56,0.06669865642994241,2022-12,2022
US-2023-102797,2023-10-11,2023-10-17,First Class,Barbara Thomas,Corporate,United States,New Jersey,East,Technology,Copiers,310.69,3,0.0,50.22,0.16164022015513857,2023-10,2023
US-2022-102798,2022-01-26,2022-01-27,Standard Class,William Brown,Corporate,United States,New Jersey,East,Office Supplies,Appliances,38.01,3,0.1,4.29,0.11286503551696922,2022-01,2022
US-2024-102799,2024-01-01,2024-01-04,First Class,Patricia Lopez,Corporate,United States,Pennsylvania,East,Office Supplies,Storage,108.76,9,0.2,1.63,0.014987127620448694,2024-01,2024
US-2024-102800,2024-07-07,2024-07-11,Standard Class,Mary Davis,Consumer,United States,Ohio,Central,Furniture,Bookcases,627.86,5,0.1,4.03,0.006418628356640015,2024-07,2024
US-2023-102801,2023-07-13,2023-07-19,Second Class,Patricia Moore,Consumer,United States,Massachusetts,East,Office Supplies,Envelopes,255.25,9,0.1,37.19,0.14570029382957883,2023-07,2023
US-2024-102802,2024-05-01,2024-05-04,First Class,David Miller,Home Office,United States,Tennessee,South,Technology,Phones,991.24,6,0.4,-106.84,-0.10778418950002018,2024-05,2024
US-2022-102803,2022-09-07,2022-09-11,Same Day,James Thomas,Consumer,United States,North Carolina,South,Office Supplies,Paper,83.12,5,0.1,9.65,0.11609720885466794,2022-09,2022
US-2022-102804,2022-12-29,2023-01-05,Standard Class,William Jones,Corporate,United States,Texas,Central,Office Supplies,Binders,43.47,3,0.4,-5.28,-0.12146307798481712,2022-12,2022
US-2022-102805,2022-09-22,2022-09-27,Standard Class,Thomas Jackson,Home Office,United States,Nevada,West,Office Supplies,Envelopes,16.89,2,0.15,2.17,0.12847838957963292,2022-09,2022
US-2022-102806,2022-01-25,2022-01-31,First Class,Charles Rodriguez,Home Office,United States,Georgia,South,Furniture,Furnishings,66.4,1,0.15,-4.29,-0.06460843373493975,2022-01,2022
US-2022-102807,2022-05-05,2022-05-11,Second Class,Charles Moore,Corporate,United States,Nevada,West,Office Supplies,Supplies,95.41,8,0.0,21.28,0.22303741746148203,2022-05,2022
US-2024-102808,2024-08-26,2024-08-27,Standard Class,James Williams,Consumer,United States,Wisconsin,Central,Office Supplies,Binders,164.03,5,0.0,33.71,0.20551118697799184,2024-08,2024
US-2023-102809,2023-12-29,2024-01-05,Second Class,Jessica Gonzalez,Home Office,United States,Washington,West,Office Supplies,Binders,95.08,8,0.15,12.76,0.13420277660917124,2023-12,2023
US-2024-102810,2024-07-04,2024-07-10,Standard Class,Susan Gonzalez,Home Office,United States,Illinois,Central,Office Supplies,Appliances,22.56,6,0.4,-3.33,-0.14760638297872342,2024-07,2024
US-2022-102811,2022-07-31,2022-08-04,First Class,William Smith,Corporate,United States,New Jersey,East,Office Supplies,Storage,18.78,1,0.2,1.03,0.05484558040468583,2022-07,2022
US-2024-102812,2024-01-11,2024-01-14,Second Class,Richard Davis,Corporate,United States,Pennsylvania,East,Office Supplies,Paper,44.61,3,0.2,0.4,0.008966599417171038,2024-01,2024
US-2023-102813,2023-03-15,2023-03-17,Standard Class,Patricia Lopez,Home Office,United States,Arizona,West,Office Supplies,Paper,63.18,2,0.0,16.26,0.2573599240265907,2023-03,2023
US-2023-102814,2023-07-16,2023-07-20,Standard Class,William Lopez,Home Office,United States,Texas,Central,Office Supplies,Envelopes,148.39,6,0.0,24.13,0.1626120358514725,2023-07,2023
US-2024-102815,2024-07-18,2024-07-22,Same Day,Sarah Jones,Corporate,United States,Illinois,Central,Technology,Accessories,143.5,1,0.5,-17.74,-0.12362369337979093,2024-07,2024
US-2023-102816,2023-05-02,2023-05-07,Standard Class,Jennifer Thomas,Consumer,United States,Pennsylvania,East,Technology,Phones,44.18,3,0.3,-6.76,-0.1530104119511091,2023-05,2023
US-2023-102817,2023-07-21,2023-07-22,Standard Class,Elizabeth Hernandez,Corporate,United States,Alabama,South,Furniture,Bookcases,82.84,1,0.0,3.94,0.04756156446161274,2023-07,2023
US-2022-102818,2022-06-27,2022-07-01,Second Class,Mary Martinez,Consumer,United States,New York,East,Technology,Accessories,307.5,1,0.0,33.79,0.10988617886178861,2022-06,2022
US-2023-102819,2023-04-12,2023-04-19,Standard Class,Thomas Davis,Consumer,United States,California,West,Office Supplies,Paper,6.38,2,0.2,0.2,0.031347962382445145,2023-04,2023
US-2023-102820,2023-12-05,2023-12-07,Second Class,Jennifer Martinez,Consumer,United States,California,West,Office Supplies,Storage,32.01,2,0.3,-2.71,-0.08466104342393002,2023-12,2023
US-2022-102821,2022-05-27,2022-05-30,Standard Class,Elizabeth Rodriguez,Corporate,United States,Florida,South,Technology,Machines,316.54,2,0.0,46.06,0.14551083591331268,2022-05,2022
US-2023-102822,2023-02-25,2023-03-04,Second Class,William Williams,Corporate,United States,Oregon,West,Office Supplies,Paper,109.24,5,0.3,-4.55,-0.04165140974002197,2023-02,2023
US-2023-102823,2023-06-09,2023-06-14,Standard Class,Elizabeth Miller,Consumer,United States,Texas,Central,Furniture,Furnishings,135.97,4,0.0,12.79,0.0940648672501287,2023-06,2023
US-2022-102824,2022-03-10,2022-03-14,Second Class,Sarah Brown,Consumer,United States,California,West,Office Supplies,Binders,75.59,3,0.1,2.27,0.0300304273051991,2022-03,2022
US-2022-102825,2022-06-01,2022-06-05,Second Class,Thomas Smith,Consumer,United States,Oregon,West,Office Supplies,Labels,20.08,6,0.0,4.02,0.20019920318725098,2022-06,2022
US-2023-102826,2023-11-19,2023-11-25,Standard Class,Patricia Martin,Consumer,United States,Oregon,West,Furniture,Chairs,235.19,5,0.1,15.02,0.06386325949232535,2023-11,2023
US-2024-102827,2024-06-17,2024-06-24,Second Class,Elizabeth Smith,Consumer,United States,Ohio,Central,Office Supplies,Envelopes,130.45,7,0.1,3.99,0.03058643158298199,2024-06,2024
US-2024-102828,2024-07-14,2024-07-21,Standard Class,Elizabeth Rodriguez,Consumer,United States,Pennsylvania,East,Furniture,Bookcases,126.96,1,0.0,-4.58,-0.036074354127284186,2024-07,2024
US-2024-102829,2024-09-06,2024-09-09,Standard Class,James Williams,Consumer,United States,Michigan,Central,Office Supplies,Art,44.97,5,0.15,2.65,0.05892817433844785,2024-09,2024
US-2023-102830,2023-05-29,2023-06-04,Standard Class,James Williams,Corporate,United States,Michigan,Central,Office Supplies,Binders,149.2,8,0.1,21.96,0.1471849865951743,2023-05,2023
US-2024-102831,2024-06-01,2024-06-02,Second Class,Elizabeth Thomas,Consumer,United States,Washington,West,Office Supplies,Labels,18.78,1,0.1,1.7,0.09052183173588924,2024-06,2024
US-2023-102832,2023-06-19,2023-06-26,Standard Class,Joseph Garcia,Home Office,United States,Texas,Central,Office Supplies,Paper,24.07,1,0.0,5.18,0.2152056501869547,2023-06,2023
US-2024-102833,2024-07-30,2024-08-03,Second Class,Barbara Brown,Corporate,United States,Alabama,South,Office Supplies,Supplies,25.6,3,0.0,6.37,0.24882812499999998,2024-07,2024
US-2023-102834,2023-05-20,2023-05-26,Standard Class,Richard Garcia,Corporate,United States,Tennessee,South,Technology,Phones,589.67,2,0.15,7.46,0.012651143860125155,2023-05,2023
US-2023-102835,2023-01-15,2023-01-18,Second Class,Richard Hernandez,Corporate,United States,Illinois,Central,Technology,Phones,225.82,3,0.1,29.43,0.13032503764059872,2023-01,2023
US-2024-102836,2024-09-10,2024-09-11,Same Day,Mary Taylor,Consumer,United States,Michigan,Central,Technology,Machines,1322.24,8,0.1,27.58,0.02085854307841239,2024-09,2024
US-2024-102837,2024-01-14,2024-01-20,Standard Class,Linda Taylor,Corporate,United States,Wisconsin,Central,Office Supplies,Art,38.51,3,0.2,-0.54,-0.014022331861854066,2024-01,2024
US-2024-102838,2024-05-18,2024-05-19,Second Class,Robert Martinez,Corporate,United States,Georgia,South,Technology,Accessories,404.22,5,0.2,24.98,0.06179803077532037,2024-05,2024
US-2023-102839,2023-01-08,2023-01-14,First Class,Thomas Jackson,Corporate,United States,Georgia,South,Office Supplies,Appliances,63.74,8,0.1,14.34,0.22497646689676812,2023-01,2023
US-2023-102840,2023-10-27,2023-10-31,Standard Class,Charles Garcia,Consumer,United States,Illinois,Central,Technology,Copiers,1804.96,9,0.0,288.28,0.15971545075791152,2023-10,2023
US-2023-102841,2023-07-09,2023-07-10,Standard Class,Barbara Thomas,Corporate,United States,Florida,South,Office Supplies,Storage,21.82,2,0.0,3.15,0.1443629697525206,2023-07,2023
US-2022-102842,2022-03-09,2022-03-13,Standard Class,Susan Wilson,Consumer,United States,Wisconsin,Central,Office Supplies,Paper,166.21,7,0.0,34.72,0.20889236508032005,2022-03,2022
US-2024-102843,2024-05-30,2024-06-01,Standard Class,Sarah Jones,Consumer,United States,Pennsylvania,East,Office Supplies,Supplies,59.82,4,0.4,-3.81,-0.06369107321965897,2024-05,2024
US-2022-102844,2022-08-21,2022-08-26,Standard Class,Joseph Miller,Corporate,United States,New York,East,Furniture,Furnishings,244.61,5,0.0,16.64,0.06802665467478844,2022-08,2022
US-2023-102845,2023-04-24,2023-04-29,Standard Class,David Martinez,Consumer,United States,Oregon,West,Office Supplies,Paper,129.73,9,0.1,10.23,0.0788560857164881,2023-04,2023
US-2023-102846,2023-08-11,2023-08-14,First Class,Charles Jackson,Consumer,United States,New Jersey,East,Furniture,Chairs,407.71,6,0.5,-121.95,-0.2991096612788502,2023-08,2023
US-2024-102847,2024-08-19,2024-08-25,First Class,Elizabeth Hernandez,Consumer,United States,Oregon,West,Office Supplies,Appliances,102.39,6,0.0,15.97,0.15597226291630042,2024-08,2024
US-2023-102848,2023-06-11,2023-06-15,Same Day,Linda Martinez,Consumer,United States,Arizona,West,Office Supplies,Appliances,169.79,6,0.0,11.28,0.0664350079509983,2023-06,2023
US-2024-102849,2024-05-14,2024-05-19,Standard Class,Thomas Davis,Corporate,United States,Michigan,Central,Office Supplies,Appliances,62.04,3,0.2,2.96,0.04771115409413282,2024-05,2024
US-2022-102850,2022-04-22,2022-04-29,Standard Class,Thomas Martinez,Home Office,United States,California,West,Office Supplies,Appliances,39.32,4,0.15,4.01,0.10198372329603254,2022-04,2022
US-2023-102851,2023-11-26,2023-11-28,Standard Class,Joseph Moore,Corporate,United States,Washington,West,Office Supplies,Paper,36.77,4,0.0,6.86,0.18656513462061464,2023-11,2023
US-2023-102852,2023-10-29,2023-10-30,Standard Class,William Davis,Corporate,United States,Washington,West,Office Supplies,Envelopes,185.11,7,0.1,26.44,0.14283399060018367,2023-10,2023
US-2023-102853,2023-08-08,2023-08-14,First Class,David Martinez,Corporate,United States,Tennessee,South,Office Supplies,Supplies,112.68,9,0.3,1.5,0.01331203407880724,2023-08,2023
US-2023-102854,2023-02-02,2023-02-09,Standard Class,Jennifer Williams,Consumer,United States,Oregon,West,Furniture,Chairs,434.51,6,0.2,-33.02,-0.07599364801730686,2023-02,2023
US-2022-102855,2022-10-26,2022-10-30,Standard Class,Sarah Johnson,Corporate,United States,Massachusetts,East,Office Supplies,Supplies,54.1,5,0.4,-6.36,-0.11756007393715343,2022-10,2022
US-2022-102856,2022-10-28,2022-11-03,First Class,David Jackson,Corporate,United States,California,West,Office Supplies,Art,31.33,2,0.1,5.89,0.1879987232684328,2022-10,2022
US-2022-102857,2022-01-25,2022-02-01,Standard Class,Richard Lopez,Consumer,United States,Oregon,West,Furniture,Furnishings,167.98,4,0.1,-8.79,-0.052327658054530296,2022-01,2022
US-2022-102858,2022-11-10,2022-11-15,Standard Class,Charles Rodriguez,Consumer,United States,Michigan,Central,Office Supplies,Appliances,100.5,4,0.0,16.33,0.16248756218905472,2022-11,2022
US-2024-102859,2024-08-10,2024-08-13,Standard Class,Linda Garcia,Home Office,United States,Oregon,West,Office Supplies,Labels,103.15,7,0.0,14.17,0.13737275811924382,2024-08,2024
US-2023-102860,2023-06-22,2023-06-28,Second Class,Karen Martin,Home Office,United States,Pennsylvania,East,Office Supplies,Supplies,48.99,5,0.1,3.49,0.07123902837313738,2023-06,2023
US-2022-102861,2022-01-31,2022-02-01,Second Class,John Martin,Consumer,United States,Ohio,Central,Office Supplies,Labels,115.33,9,0.0,25.54,0.2214514870371976,2022-01,2022
US-2022-102862,2022-08-22,2022-08-23,First Class,Elizabeth Wilson,Home Office,United States,Ohio,Central,Office Supplies,Paper,78.3,9,0.0,16.24,0.2074074074074074,2022-08,2022
US-2022-102863,2022-01-24,2022-01-29,Standard Class,Jessica Martin,Consumer,United States,Nevada,West,Office Supplies,Art,149.42,7,0.0,16.62,0.11123008968009639,2022-01,2022
US-2022-102864,2022-08-07,2022-08-08,Second Class,Elizabeth Anderson,Consumer,United States,Florida,South,Office Supplies,Art,41.64,2,0.2,4.51,0.10830931796349663,2022-08,2022
US-2023-102865,2023-03-24,2023-03-28,Standard Class,Charles Wilson,Corporate,United States,Massachusetts,East,Office Supplies,Envelopes,158.15,9,0.0,20.5,0.12962377489724944,2023-03,2023
US-2022-102866,2022-11-11,2022-11-12,Same Day,James Moore,Consumer,United States,North Carolina,South,Office Supplies,Envelopes,86.47,4,0.5,-14.83,-0.17150456805828612,2022-11,2022
US-2024-102867,2024-03-28,2024-04-01,Second Class,Susan Williams,Corporate,United States,Pennsylvania,East,Technology,Machines,196.13,1,0.3,-23.08,-0.11767705093560393,2024-03,2024
US-2023-102868,2023-07-12,2023-07-15,Second Class,John Miller,Consumer,United States,Oregon,West,Technology,Machines,565.68,4,0.15,5.6,0.009899589874133786,2023-07,2023
US-2022-102869,2022-02-01,2022-02-06,Standard Class,Jennifer Rodriguez,Home Office,United States,Washington,West,Technology,Accessories,684.21,8,0.5,-90.56,-0.13235702489001913,2022-02,2022
US-2023-102870,2023-09-16,2023-09-21,Second Class,Robert Martinez,Consumer,United States,Alabama,South,Technology,Copiers,339.26,3,0.3,11.26,0.03318988386488239,2023-09,2023
US-2022-102871,2022-03-18,2022-03-21,Standard Class,Thomas Smith,Consumer,United States,Massachusetts,East,Technology,Phones,167.2,1,0.0,11.23,0.06716507177033494,2022-03,2022
US-2022-102872,2022-12-29,2023-01-05,Standard Class,John Jones,Corporate,United States,Nevada,West,Technology,Copiers,288.62,9,0.0,39.34,0.1363037904511122,2022-12,2022
US-2023-102873,2023-12-19,2023-12-22,Second Class,Patricia Taylor,Consumer,United States,Florida,South,Furniture,Tables,1070.51,8,0.3,-116.39,-0.10872387927249628,2023-12,2023
US-2023-102874,2023-12-17,2023-12-22,Standard Class,Elizabeth Thomas,Home Office,United States,Washington,West,Office Supplies,Binders,141.82,5,0.2,10.47,0.07382597659004372,2023-12,2023
US-2022-102875,2022-12-20,2022-12-27,Second Class,Robert Martinez,Consumer,United States,Florida,South,Office Supplies,Binders,120.96,8,0.15,8.87,0.07333002645502645,2022-12,2022
US-2023-102876,2023-05-04,2023-05-07,First Class,Unknown Customer,Consumer,United States,California,West,Technology,Phones,1638.65,9,0.2,-48.7,-0.02971958624477466,2023-05,2023
US-2024-102877,2024-08-19,2024-08-25,Standard Class,Mary Anderson,Consumer,United States,Alabama,South,Technology,Copiers,1325.67,8,0.3,13.0,0.009806362065974187,2024-08,2024
US-2024-102878,2024-04-21,2024-04-28,Same Day,Susan Williams,Consumer,United States,Texas,Central,Technology,Machines,803.47,4,0.0,128.26,0.1596325936251509,2024-04,2024
US-2022-102879,2022-07-18,2022-07-23,First Class,David Wilson,Consumer,United States,Alabama,South,Furniture,Bookcases,292.12,2,0.4,-74.46,-0.25489524852800216,2022-07,2022
US-2024-102880,2024-03-21,2024-03-26,Standard Class,Linda Taylor,Corporate,United States,Pennsylvania,East,Technology,Machines,1371.47,7,0.0,16.96,0.012366293101562557,2024-03,2024
US-2022-102881,2022-02-11,2022-02-13,Standard Class,Jessica Martin,Home Office,United States,New York,East,Office Supplies,Appliances,51.26,2,0.4,-1.12,-0.021849395239953183,2022-02,2022
US-2022-102882,2022-03-27,2022-04-01,Standard Class,Susan Martinez,Corporate,United States,New York,East,Office Supplies,Labels,78.13,6,0.2,5.59,0.07154742096505824,2022-03,2022
US-2023-102883,2023-11-17,2023-11-19,Standard Class,Michael Taylor,Corporate,United States,Nevada,West,Office Supplies,Supplies,7.75,4,0.3,-0.28,-0.03612903225806452,2023-11,2023
US-2023-102884,2023-09-19,2023-09-22,Second Class,David Davis,Corporate,United States,Ohio,Central,Office Supplies,Storage,41.45,5,0.15,2.68,0.06465621230398069,2023-09,2023
US-2023-102885,2023-05-12,2023-05-14,Standard Class,Karen Jones,Consumer,United States,Washington,West,Office Supplies,Envelopes,12.54,9,0.0,1.94,0.1547049441786284,2023-05,2023
US-2023-102886,2023-09-26,2023-10-02,Standard Class,Thomas Jackson,Consumer,United States,Illinois,Central,Office Supplies,Paper,7.67,9,0.5,-0.58,-0.075619295958279,2023-09,2023
US-2022-102887,2022-01-27,2022-02-03,Standard Class,John Moore,Home Office,United States,California,West,Technology,Accessories,250.07,2,0.2,9.45,0.037789418962690446,2022-01,2022
US-2022-102888,2022-05-09,2022-05-16,Second Class,Sarah Brown,Home Office,United States,Nevada,West,Office Supplies,Appliances,151.26,8,0.1,28.0,0.18511172815020496,2022-05,2022
US-2024-102889,2024-03-18,2024-03-25,Standard Class,Richard Jackson,Consumer,United States,Illinois,Central,Office Supplies,Storage,89.14,5,0.15,6.92,0.07763069329145164,2024-03,2024
US-2023-102890,2023-09-20,2023-09-22,First Class,Thomas Brown,Consumer,United States,Nevada,West,Office Supplies,Paper,120.37,5,0.0,20.93,0.17388053501703082,2023-09,2023
US-2023-102891,2023-08-05,2023-08-08,First Class,William Hernandez,Consumer,United States,Florida,South,Office Supplies,Appliances,183.94,8,0.15,12.47,0.0677938458192889,2023-08,2023
US-2022-102892,2022-12-25,2023-01-01,Standard Class,Elizabeth Miller,Consumer,United States,Washington,West,Technology,Accessories,116.64,1,0.2,3.84,0.03292181069958847,2022-12,2022
US-2024-102893,2024-09-16,2024-09-19,Second Class,Linda Taylor,Consumer,United States,New Jersey,East,Office Supplies,Envelopes,78.11,4,0.15,15.21,0.19472538727435668,2024-09,2024
US-2023-102894,2023-12-14,2023-12-18,Standard Class,Linda Martinez,Consumer,United States,Nevada,West,Furniture,Tables,608.26,5,0.3,-105.51,-0.17346200637885115,2023-12,2023
US-2022-102895,2022-03-08,2022-03-11,First Class,Robert Garcia,Home Office,United States,Georgia,South,Office Supplies,Envelopes,142.82,6,0.2,9.15,0.06406665733090604,2022-03,2022
US-2022-102896,2022-02-13,2022-02-15,Standard Class,Karen Moore,Consumer,United States,Texas,Central,Office Supplies,Envelopes,43.58,3,0.2,2.76,0.06333180357962367,2022-02,2022
US-2022-102897,2022-11-28,2022-12-02,First Class,Mary Taylor,Consumer,United States,Pennsylvania,East,Office Supplies,Art,166.6,9,0.0,37.06,0.22244897959183677,2022-11,2022
US-2022-102898,2022-09-05,2022-09-08,Standard Class,Joseph Thomas,Home Office,United States,New York,East,Office Supplies,Envelopes,83.44,4,0.0,16.47,0.19738734419942472,2022-09,2022
US-2023-102899,2023-08-30,2023-09-03,Standard Class,Charles Garcia,Corporate,United States,New York,East,Office Supplies,Paper,114.3,8,0.2,18.65,0.16316710411198598,2023-08,2023
US-2022-102900,2022-04-17,2022-04-21,Standard Class,Thomas Smith,Consumer,United States,California,West,Office Supplies,Labels,61.24,3,0.3,-3.45,-0.05633572828216852,2022-04,2022
US-2023-102901,2023-07-31,2023-08-03,Standard Class,Jennifer Thomas,Corporate,United States,New Jersey,East,Furniture,Bookcases,523.98,5,0.15,2.09,0.003988701858849574,2023-07,2023
US-2023-102902,2023-11-24,2023-11-25,Second Class,Jessica Brown,Consumer,United States,Ohio,Central,Office Supplies,Labels,45.78,5,0.0,10.35,0.22608125819134992,2023-11,2023
US-2024-102903,2024-05-26,2024-05-31,Standard Class,Charles Moore,Home Office,United States,Alabama,South,Office Supplies,Supplies,50.7,2,0.1,5.57,0.10986193293885602,2024-05,2024
US-2022-102904,2022-03-10,2022-03-12,First Class,Charles Garcia,Consumer,United States,Tennessee,South,Office Supplies,Storage,45.7,3,0.0,10.63,0.2326039387308534,2022-03,2022
US-2022-102905,2022-11-17,2022-11-22,Second Class,Michael Gonzalez,Corporate,United States,Michigan,Central,Technology,Phones,554.01,3,0.1,47.05,0.08492626486886518,2022-11,2022
US-2024-102906,2024-05-04,2024-05-11,First Class,Charles Rodriguez,Consumer,United States,Georgia,South,Technology,Copiers,1045.13,6,0.0,112.33,0.10747945231693663,2024-05,2024
US-2022-102907,2022-07-14,2022-07-19,Standard Class,Thomas Garcia,Consumer,United States,Michigan,Central,Office Supplies,Art,162.02,8,0.1,40.2,0.24811751635600543,2022-07,2022
US-2022-102908,2022-04-26,2022-04-29,Second Class,Barbara Martinez,Home Office,United States,Michigan,Central,Technology,Copiers,67.96,2,0.0,9.48,0.13949381989405535,2022-04,2022
